 4594.0000   np.nan  np.nan  np.nan  np.nan  np.nan  np.nan   np.nan     5.734000  np.nan                                       
 4631.5000      9.992000   125.115997  np.nan  np.nan     5.091000     2.538000      5.091000     5.823000   -13.022202                                       
 4632.0000     10.055000   121.004997  np.nan  np.nan     5.053000     2.545000      5.053000     5.753000   -12.863453                                       
 4632.5000     10.153000   118.734001  np.nan  np.nan     5.091000     2.544000      5.091000     5.753000   -12.496804                                       
 4633.0000     10.207000   118.477997  np.nan  np.nan     5.091000     2.527000      5.091000     5.753000   -12.322114                                       
 4633.5000     10.218000   118.791000  np.nan  np.nan     5.071000     2.509000      5.071000     5.753000   -12.128826                                       
 4634.0000     10.174000   119.136002  np.nan  np.nan     5.029000     2.521000      5.029000     5.753000   -11.974063                                       
 4634.5000     10.118000   119.455002  np.nan  np.nan     5.091000     2.550000      5.091000     5.753000   -11.976055                                       
 4635.0000     10.016000   119.543999  np.nan  np.nan     5.074000     2.578000      5.074000     5.868000   -11.806680                                       
 4635.5000      9.916000   119.871002  np.nan  np.nan     5.029000     2.584000      5.029000     5.895000   -12.046463                                       
 4636.0000      9.906000   119.474998  np.nan  np.nan     5.091000     2.577000      5.091000     5.895000   -12.514073                                       
 4636.5000      9.964000   120.141998  np.nan  np.nan     5.029000     2.570000      5.029000     5.823000   -12.876074                                       
 4637.0000     10.036000   122.733002  np.nan  np.nan     5.022000     2.571000      5.022000     5.763000   -13.079325                                       
 4637.5000     10.104000   124.873001  np.nan  np.nan     4.968000     2.579000      4.968000     5.683000   -13.176301                                       
 4638.0000     10.204000   123.148003  np.nan  np.nan     4.908000     2.580000      4.908000     5.535000   -13.369589                                       
 4638.5000     10.310000   119.997002  np.nan  np.nan     4.908000     2.575000      4.908000     5.358000   -13.459923                                       
 4639.0000     10.455000   118.294998  np.nan  np.nan     4.804000     2.567000      4.797000     5.217000   -13.468558                                       
 4639.5000     10.554000   119.125999  np.nan  np.nan     4.908000     2.566000      4.856000     5.146000   -13.477857                                       
 4640.0000     10.647000   120.918999  np.nan  np.nan     4.929000     2.571000      4.914000     5.140000   -13.359626                                       
 4640.5000     10.710000   123.681000  np.nan  np.nan     4.968000     2.570000      4.974000     5.371000   -13.135783                                       
 4641.0000     10.733000   126.491997  np.nan  np.nan     5.091000     2.560000      5.034000     5.614000   -12.912606                                       
 4641.5000     10.720000   126.271004  np.nan  np.nan     5.053000     2.544000      5.095000     5.794000   -12.805666                                       
 4642.0000     10.690000   123.024002  np.nan  np.nan     5.182000     2.526000      5.182000     5.982000   -12.460272                                       
 4642.5000     10.641000   118.542000  np.nan  np.nan     5.345000     2.501000      5.345000     6.114000   -12.115541                                       
 4643.0000     10.509000   116.640999  np.nan  np.nan     5.440000     2.469000      5.440000     6.265000   -11.700403                                       
 4643.5000     10.314000   119.519997  np.nan  np.nan     5.544000     2.462000      5.544000     6.342000   -11.284602                                       
 4644.0000     10.153000   123.862000  np.nan  np.nan     5.544000     2.487000      5.544000     6.420000   -11.081351                                       
 4644.5000      9.958000   126.746002  np.nan  np.nan     5.526000     2.516000      5.526000     6.420000   -10.736621                                       
 4645.0000      9.809000   128.089005  np.nan  np.nan     5.417000     2.551000      5.417000     6.274000   -10.745255                                       
 4645.5000      9.764000   126.723000  np.nan  np.nan     5.344000     2.565000      5.344000     6.077000   -10.753891                                       
 4646.0000      9.828000   123.736000  np.nan  np.nan     5.336000     2.565000      5.336000     5.957000   -10.874114                                       
 4646.5000      9.846000   120.876999  np.nan  np.nan     5.278000     2.557000      5.278000     5.891000   -11.064745                                       
 4647.0000      9.825000   119.165001  np.nan  np.nan     5.277000     2.547000      5.277000     5.890000   -11.134489                                       
 4647.5000      9.772000   121.344002  np.nan  np.nan     5.212000     2.549000      5.212000     5.889000   -11.497152                                       
 4648.0000      9.751000   124.373001  np.nan  np.nan     5.148000     2.556000      5.148000     5.888000   -11.906312                                       
 4648.5000      9.781000   125.344002  np.nan  np.nan     5.147000     2.566000      5.147000     5.887000   -12.197905                                       
 4649.0000      9.814000   124.328003  np.nan  np.nan     5.146000     2.583000      5.146000     5.886000   -12.489497                                       
 4649.5000      9.861000   125.136002  np.nan  np.nan     5.021000     2.612000      5.016000     5.885000   -12.945816                                       
 4650.0000      9.953000   126.885002  np.nan  np.nan     5.020000     2.625000      4.974000     5.884000   -13.315124                                       
 4650.5000     10.007000   125.122002  np.nan  np.nan     5.019000     2.624000      4.932000     5.883000   -13.404793                                       
 4651.0000     10.067000   119.902000  np.nan  np.nan     4.957000     2.619000      4.891000     5.777000   -13.325750                                       
 4651.5000     10.123000   113.360001  np.nan  np.nan     4.896000     2.578000      4.850000     5.586000   -13.335714                                       
 4652.0000     10.187000   110.903000  np.nan  np.nan     4.779000     2.531000      4.809000     5.464000   -13.344349                                       
 4652.5000     10.191000   110.778999  np.nan  np.nan     4.718000     2.485000      4.776000     5.331000   -12.999619                                       
 4653.0000     10.174000   113.011002  np.nan  np.nan     4.660000     2.470000      4.717000     5.266000   -13.008918                                       
 4653.5000     10.143000   118.428001  np.nan  np.nan     4.603000     2.501000      4.659000     5.265000   -12.663524                                       
 4654.0000     10.112000   122.917999  np.nan  np.nan     4.602000     2.538000      4.658000     5.264000   -12.672822                                       
 4654.5000     10.095000   125.213997  np.nan  np.nan     4.601000     2.563000      4.658000     5.263000   -12.328092                                       
 4655.0000     10.198000   123.579002  np.nan  np.nan     4.600000     2.590000      4.703000     5.327000   -12.336726                                       
 4655.5000     10.420000   120.400002  np.nan  np.nan     4.656000     2.615000      4.763000     5.334000   -12.345362                                       
 4656.0000     10.577000   119.599998  np.nan  np.nan     4.655000     2.608000      4.763000     5.390000   -12.355325                                       
 4656.5000     10.677000   120.121002  np.nan  np.nan     4.654000     2.575000      4.770000     5.496000   -12.629647                                       
 4657.0000     10.611000   120.348000  np.nan  np.nan     4.654000     2.523000      4.807000     5.522000   -12.725960                                       
 4657.5000     10.461000   119.166000  np.nan  np.nan     4.710000     2.487000      4.710000     5.593000   -13.176966                                       
 4658.0000     10.370000   117.841003  np.nan  np.nan     4.652000     2.494000      4.767000     5.656000   -13.804653                                       
 4658.5000     10.478000   118.115997  np.nan  np.nan     4.595000     2.513000      4.651000     5.501000   -14.166653                                       
 4659.0000     10.739000   119.566002  np.nan  np.nan     4.538000     2.538000      4.594000     5.281000   -14.882683                                       
 4659.5000     10.999000   120.475998  np.nan  np.nan     4.482000     2.549000      4.537000     5.062000   -14.979658                                       
 4660.0000     11.096000   120.950996  np.nan  np.nan     4.427000     2.557000      4.537000     4.942000   -15.253317                                       
 4660.5000     11.154000   120.351997  np.nan  np.nan     4.481000     2.557000      4.481000     4.941000   -15.616646                                       
 4661.0000     11.233000   118.384003  np.nan  np.nan     4.391000     2.550000      4.391000     4.940000   -15.625945                                       
 4661.5000     11.298000   117.185997  np.nan  np.nan     4.318000     2.549000      4.318000     4.939000   -15.635244                                       
 4662.0000     11.301000   117.632004  np.nan  np.nan     4.317000     2.556000      4.317000     4.938000   -15.643879                                       
 4662.5000     11.318000   119.752998  np.nan  np.nan     4.264000     2.561000      4.264000     4.937000   -15.299149                                       
 4663.0000     11.305000   120.309998  np.nan  np.nan     4.263000     2.559000      4.263000     4.936000   -14.955083                                       
 4663.5000     11.298000   118.058998  np.nan  np.nan     4.262000     2.554000      4.262000     4.935000   -14.610353                                       
 4664.0000     11.322000   113.677002  np.nan  np.nan     4.210000     2.553000      4.210000     4.874000   -14.266287                                       
 4664.5000     11.374000   111.821999  np.nan  np.nan     4.209000     2.554000      4.209000     4.814000   -14.275585                                       
 4665.0000     11.422000   113.860001  np.nan  np.nan     4.208000     2.558000      4.208000     4.755000   -14.284220                                       
 4665.5000     11.472000   118.236000  np.nan  np.nan     4.207000     2.555000      4.207000     4.754000   -14.293519                                       
 4666.0000     11.487000   122.537003  np.nan  np.nan     4.244000     2.547000      4.244000     4.795000   -14.302818                                       
 4666.5000     11.497000   125.119003  np.nan  np.nan     4.310000     2.541000      4.310000     4.870000   -14.311453                                       
 4667.0000     11.491000   125.906998  np.nan  np.nan     4.309000     2.540000      4.309000     4.929000   -14.320752                                       
 4667.5000     11.477000   126.961998  np.nan  np.nan     4.415000     2.544000      4.415000     5.016000   -14.683416                                       
 4668.0000     11.470000   128.074997  np.nan  np.nan     4.414000     2.550000      4.414000     5.071000   -15.045416                                       
 4668.5000     11.480000   127.507004  np.nan  np.nan     4.482000     2.556000      4.482000     5.173000   -15.407416                                       
 4669.0000     11.424000   124.429001  np.nan  np.nan     4.532000     2.547000      4.532000     5.247000   -15.841152                                       
 4669.5000     11.284000   121.031998  np.nan  np.nan     4.582000     2.507000      4.582000     5.364000   -16.486774                                       
 4670.0000     11.164000   120.098999  np.nan  np.nan     4.632000     2.465000      4.632000     5.496000   -16.495409                                       
 4670.5000     11.072000   121.172997  np.nan  np.nan     4.688000     2.449000      4.688000     5.617000   -16.504707                                       
 4671.0000     11.131000   122.867996  np.nan  np.nan     4.722000     2.466000      4.722000     5.699000   -16.159977                                       
 4671.5000     11.131000   123.483002  np.nan  np.nan     4.802000     2.496000      4.802000     5.629000   -15.815248                                       
 4672.0000     11.053000   121.661003  np.nan  np.nan     4.685000     2.505000      4.685000     5.546000   -15.471182                                       
 4672.5000     10.974000   119.359001  np.nan  np.nan     4.685000     2.513000      4.685000     5.358000   -15.479815                                       
 4673.0000     10.902000   117.497002  np.nan  np.nan     4.627000     2.527000      4.627000     5.292000   -15.206158                                       
 4673.5000     10.906000   117.896004  np.nan  np.nan     4.570000     2.550000      4.570000     5.292000   -15.145049                                       
 4674.0000     11.004000   119.850998  np.nan  np.nan     4.514000     2.565000      4.514000     5.163000   -15.153685                                       
 4674.5000     11.095000   121.626999  np.nan  np.nan     4.483000     2.565000      4.483000     5.037000   -15.162983                                       
 4675.0000     11.162000   123.073997  np.nan  np.nan     4.457000     2.564000      4.457000     4.915000   -15.171618                                       
 4675.5000     11.152000   122.808998  np.nan  np.nan     4.456000     2.570000      4.456000     4.914000   -15.180254                                       
 4676.0000     11.071000   120.380997  np.nan  np.nan     4.456000     2.583000      4.456000     4.949000   -15.401438                                       
 4676.5000     11.049000   118.524002  np.nan  np.nan     4.455000     2.588000      4.455000     5.096000   -15.551553                                       
 4677.0000     11.048000   117.782997  np.nan  np.nan     4.509000     2.578000      4.509000     5.221000   -15.560186                                       
 4677.5000     11.037000   119.067001  np.nan  np.nan     4.508000     2.563000      4.500000     5.284000   -15.569486                                       
 4678.0000     10.988000   118.655998  np.nan  np.nan     4.507000     2.561000      4.483000     5.414000   -15.578121                                       
 4678.5000     10.967000   116.998001  np.nan  np.nan     4.506000     2.571000      4.467000     5.413000   -15.936135                                       
 4679.0000     10.979000   118.079002  np.nan  np.nan     4.451000     2.588000      4.451000     5.346000   -15.941450                                       
 4679.5000     10.952000   121.253998  np.nan  np.nan     4.451000     2.600000      4.434000     5.204000   -16.300127                                       
 4680.0000     10.902000   122.612999  np.nan  np.nan     4.451000     2.600000      4.418000     5.091000   -15.951412                                       
 4680.5000     10.888000   121.987999  np.nan  np.nan     4.397000     2.590000      4.402000     5.029000   -15.956726                                       
 4681.0000     10.943000   120.977997  np.nan  np.nan     4.344000     2.579000      4.344000     4.968000   -15.503064                                       
 4681.5000     11.023000   120.297997  np.nan  np.nan     4.344000     2.581000      4.344000     4.968000   -15.013534                                       
 4682.0000     11.053000   118.866997  np.nan  np.nan     4.299000     2.592000      4.299000     4.968000   -14.559208                                       
 4682.5000     10.980000   116.730003  np.nan  np.nan     4.344000     2.596000      4.344000     5.029000   -14.211820                                       
 4683.0000     10.886000   115.468002  np.nan  np.nan     4.337000     2.589000      4.337000     5.075000   -13.863105                                       
 4683.5000     10.794000   116.825996  np.nan  np.nan     4.304000     2.573000      4.304000     5.154000   -13.868419                                       
 4684.0000     10.710000   117.246002  np.nan  np.nan     4.291000     2.572000      4.291000     5.173000   -14.227098                                       
 4684.5000     10.705000   117.264000  np.nan  np.nan     4.285000     2.574000      4.285000     5.217000   -14.232410                                       
 4685.0000     10.680000   117.665001  np.nan  np.nan     4.239000     2.571000      4.239000     5.098000   -14.237061                                       
 4685.5000     10.624000   118.699997  np.nan  np.nan     4.291000     2.568000      4.291000     5.029000   -13.889009                                       
 4686.0000     10.557000   117.764000  np.nan  np.nan     4.370000     2.566000      4.390000     4.908000   -13.540958                                       
 4686.5000     10.564000   115.353996  np.nan  np.nan     4.466000     2.566000      4.545000     4.908000   -13.050763                                       
 4687.0000     10.658000   114.448997  np.nan  np.nan     4.565000     2.555000      4.705000     4.975000   -12.844855                                       
 4687.5000     10.616000   116.289001  np.nan  np.nan     4.665000     2.544000      4.889000     5.512000   -12.850169                                       
 4688.0000     10.375000   118.532997  np.nan  np.nan     4.731000     2.538000      4.968000     6.106000   -12.854818                                       
 4688.5000      9.994000   119.446999  np.nan  np.nan     4.848000     2.540000      5.029000     6.426000   -13.213497                                       
 4689.0000      9.652000   120.908997  np.nan  np.nan     4.848000     2.539000      4.908000     6.559000   -14.067020                                       
 4689.5000      9.519000   123.822998  np.nan  np.nan     4.848000     2.530000      4.848000     6.661000   -15.273244                                       
 4690.0000      9.573000   124.891998  np.nan  np.nan     4.743000     2.517000      4.731000     6.385000   -16.408396                                       
 4690.5000      9.721000   123.541000  np.nan  np.nan     4.527000     2.503000      4.583000     5.836000   -17.120440                                       
 4691.0000     10.162000   122.035004  np.nan  np.nan     4.320000     2.471000      4.397000     5.335000   -17.832485                                       
 4691.5000     10.657000   120.757004  np.nan  np.nan     4.136000     2.425000      4.344000     4.877000   -18.544527                                       
 4692.0000     10.934000   119.968002  np.nan  np.nan     3.988000     2.372000      4.184000     4.558000   -18.549843                                       
 4692.5000     11.099000   117.932999  np.nan  np.nan     3.939000     2.353000      4.037000     4.451000   -18.201790                                       
 4693.0000     11.064000   115.491997  np.nan  np.nan     3.859000     2.350000      3.988000     4.506000   -18.206440                                       
 4693.5000     11.092000   113.805000  np.nan  np.nan     3.844000     2.359000      3.939000     4.617000   -17.646502                                       
 4694.0000     11.295000   113.367996  np.nan  np.nan     3.843000     2.370000      3.891000     4.616000   -17.156973                                       
 4694.5000     11.425000   113.698997  np.nan  np.nan     3.890000     2.373000      3.890000     4.559000   -17.162287                                       
 4695.0000     11.444000   115.732002  np.nan  np.nan     3.889000     2.370000      3.937000     4.559000   -17.166935                                       
 4695.5000     11.382000   118.596001  np.nan  np.nan     3.936000     2.363000      3.936000     4.558000   -17.172249                                       
 4696.0000     11.257000   120.439003  np.nan  np.nan     3.962000     2.339000      3.984000     4.642000   -17.178226                                       
 4696.5000     11.038000   121.908997  np.nan  np.nan     3.984000     2.292000      4.016000     4.745000   -17.536242                                       
 4697.0000     10.789000   124.580002  np.nan  np.nan     3.990000     2.235000      4.032000     4.851000   -17.894920                                       
 4697.5000     10.664000   126.375000  np.nan  np.nan     4.031000     2.205000      4.031000     4.958000   -18.606964                                       
 4698.0000     10.636000   126.918999  np.nan  np.nan     4.080000     2.197000      4.031000     4.960000   -18.964979                                       
 4698.5000     10.720000   125.528000  np.nan  np.nan     4.079000     2.208000      4.079000     4.925000   -19.535543                                       
 4699.0000     10.861000   122.705002  np.nan  np.nan     4.079000     2.246000      4.098000     4.899000   -19.328972                                       
 4699.5000     11.037000   117.384003  np.nan  np.nan     4.078000     2.318000      4.128000     4.838000   -18.909849                                       
 4700.0000     11.213000   114.393997  np.nan  np.nan     4.077000     2.365000      4.174000     4.779000   -18.632870                                       
 4700.5000     11.389000   114.136002  np.nan  np.nan     4.178000     2.388000      4.264000     4.778000   -18.284819                                       
 4701.0000     11.529000   115.542000  np.nan  np.nan     4.217000     2.403000      4.356000     4.942000   -18.290131                                       
 4701.5000     11.451000   117.561996  np.nan  np.nan     4.227000     2.399000      4.385000     5.160000   -18.294781                                       
 4702.0000     11.080000   119.848000  np.nan  np.nan     4.227000     2.387000      4.384000     5.301000   -18.653461                                       
 4702.5000     10.529000   123.026001  np.nan  np.nan     4.203000     2.373000      4.307000     5.172000   -19.365503                                       
 4703.0000     10.154000   124.077003  np.nan  np.nan     4.174000     2.348000      4.225000     4.932000   -20.076220                                       
 4703.5000     10.365000   121.287003  np.nan  np.nan     4.123000     2.309000      4.161000     4.773000   -20.541174                                       
 4704.0000     10.721000   118.904999  np.nan  np.nan     4.072000     2.292000      4.122000     4.650000   -20.793577                                       
 4704.5000     10.959000   117.768997  np.nan  np.nan     4.070000     2.303000      4.071000     4.600000   -20.764351                                       
 4705.0000     10.732000   117.832001  np.nan  np.nan     4.021000     2.333000      4.026000     4.650000   -20.450840                                       
 4705.5000     10.600000   115.608002  np.nan  np.nan     3.972000     2.380000      4.021000     4.757000   -20.137991                                       
 4706.0000     10.910000   112.150002  np.nan  np.nan     3.971000     2.429000      4.020000     4.887000   -19.826473                                       
 4706.5000     11.239000   110.165001  np.nan  np.nan     3.971000     2.473000      4.069000     4.946000   -19.159595                                       
 4707.0000     11.523000   110.994003  np.nan  np.nan     4.019000     2.501000      4.118000     4.858000   -18.846085                                       
 4707.5000     11.585000   113.677002  np.nan  np.nan     4.136000     2.495000      4.187000     4.652000   -18.357218                                       
 4708.0000     11.541000   120.380997  np.nan  np.nan     4.336000     2.475000      4.231000     4.651000   -18.361868                                       
 4708.5000     11.337000   123.732002  np.nan  np.nan     4.428000     2.454000      4.328000     4.837000   -18.473455                                       
 4709.0000     10.913000   128.444000  np.nan  np.nan     4.482000     2.447000      4.401000     5.166000   -19.079889                                       
 4709.5000     10.349000   133.785995  np.nan  np.nan     4.536000     2.466000      4.475000     5.500000   -19.472445                                       
 4710.0000     10.113000   135.363998  np.nan  np.nan     4.808000     2.497000      4.897000     5.856000   -19.796583                                       
 4710.5000     10.039000   135.778000  np.nan  np.nan     4.999000     2.521000      5.247000     6.234000   -19.448530                                       
 4711.0000      9.971000   135.014999  np.nan  np.nan     5.260000     2.559000      5.456000     6.637000   -19.100479                                       
 4711.5000      9.836000   131.218002  np.nan  np.nan     5.570000     2.600000      5.777000     7.066000   -19.105129                                       
 4712.0000      9.682000   127.158997  np.nan  np.nan     5.741000     2.628000      5.826000     7.431000   -19.110443                                       
 4712.5000      9.706000   124.075996  np.nan  np.nan     5.853000     2.616000      5.997000     7.586000   -19.115757                                       
 4713.0000      9.876000   123.882004  np.nan  np.nan     5.996000     2.581000      5.996000     7.652000   -19.120407                                       
 4713.5000     10.078000   125.487000  np.nan  np.nan     6.059000     2.539000      6.068000     7.585000   -19.126385                                       
 4714.0000     10.245000   124.380997  np.nan  np.nan     6.142000     2.519000      6.142000     7.517000   -19.485064                                       
 4714.5000     10.306000   121.594002  np.nan  np.nan     6.140000     2.490000      5.992000     7.450000   -20.108101                                       
 4715.0000     10.133000   118.857002  np.nan  np.nan     6.139000     2.451000      5.991000     7.295000   -20.554459                                       
 4715.5000      9.960000   117.507004  np.nan  np.nan     6.094000     2.441000      5.917000     7.192000   -21.266502                                       
 4716.0000     10.011000   117.234001  np.nan  np.nan     5.989000     2.471000      5.895000     7.017000   -21.625181                                       
 4716.5000     10.204000   118.246002  np.nan  np.nan     5.843000     2.502000      5.772000     7.016000   -21.629829                                       
 4717.0000     10.345000   119.418999  np.nan  np.nan     5.701000     2.522000      5.701000     7.014000   -21.988510                                       
 4717.5000     10.621000   118.737000  np.nan  np.nan     5.563000     2.528000      5.631000     7.013000   -21.995152                                       
 4718.0000     10.842000   116.421997  np.nan  np.nan     5.428000     2.530000      5.552000     6.843000   -22.001793                                       
